UNITID,InstitutionName,State-Country,Region,SECTOR,Level,HighestDegreeOffered,UnderGradOfferings,GradOfferings,DegreeOffered,DegreeGrantingYN,HBCU,TRIBAL,DegreeOfUrban,InstCatOfProg,Degrees-Majors,MajorFields,InstSize,UNITID,"Level of Student","Grand Total","Grand Total Men","Grand Total Women",MyUnknownColumn,UNITID,"Grand Total","Grand Total Men","Grand Total Women"
117168,"Laguna College of Art and Design",6,8,2,1,7,1,1,20,1,2,2,41,2,30,30,1,117168,4,55,29,26,327,117168,135,50,85
117195,"Lake Tahoe Community College",6,8,4,2,3,1,2,40,1,2,2,41,4,6,4,2,117195,1,7185,4055,3130,328,117195,205,86,119
117195,"Lake Tahoe Community College",6,8,4,2,3,1,2,40,1,2,2,41,4,6,4,2,117195,2,7185,4055,3130,328,117195,205,86,119
117238,"Lancaster Beauty School",6,8,9,3,2,1,2,0,2,2,2,21,6,-2,-2,1,117238,1,200,44,156,329,117238,94,15,79
117238,"Lancaster Beauty School",6,8,9,3,2,1,2,0,2,2,2,21,6,-2,-2,1,117238,2,200,44,156,329,117238,94,15,79
117247,"Laney College",6,8,4,2,3,1,2,40,1,2,2,11,4,5,7,4,117247,1,17068,7673,9395,330,117247,737,347,390
117247,"Laney College",6,8,4,2,3,1,2,40,1,2,2,11,4,5,7,4,117247,2,17068,7673,9395,330,117247,737,347,390
117274,"Lassen Community College",6,8,4,2,3,1,2,40,1,2,2,41,4,2,2,2,117274,1,4890,4091,799,331,117274,183,102,81
117274,"Lassen Community College",6,8,4,2,3,1,2,40,1,2,2,41,4,2,2,2,117274,2,4890,4091,799,331,117274,183,102,81
117520,"Life Chiropractic College West",6,8,2,1,9,2,1,13,1,2,2,21,1,26,26,1,117520,1,756,422,334,332,117520,184,105,79
117520,"Life Chiropractic College West",6,8,2,1,9,2,1,13,1,2,2,21,1,26,26,1,117520,4,756,422,334,332,117520,184,105,79
117548,"Lincoln Law School of Sacramento",6,8,3,1,9,2,1,13,1,2,2,11,1,-2,-2,1,117548,1,280,115,165,333,117548,46,24,22
117548,"Lincoln Law School of Sacramento",6,8,3,1,9,2,1,13,1,2,2,11,1,-2,-2,1,117548,4,280,115,165,333,117548,46,24,22
117557,"Lincoln University",6,8,2,1,9,1,1,12,1,2,2,11,2,29,20,1,117557,1,652,367,285,334,117557,123,74,49
117557,"Lincoln University",6,8,2,1,9,1,1,12,1,2,2,11,2,29,20,1,117557,2,118,61,57,334,117557,123,74,49
117557,"Lincoln University",6,8,2,1,9,1,1,12,1,2,2,11,2,29,20,1,117557,4,534,306,228,334,117557,123,74,49
117575,"Southern California Seminary",6,8,2,1,9,1,1,13,1,2,2,21,2,24,24,1,117575,1,283,175,108,335,117575,51,31,20
117575,"Southern California Seminary",6,8,2,1,9,1,1,13,1,2,2,21,2,24,24,1,117575,2,70,49,21,335,117575,51,31,20
117575,"Southern California Seminary",6,8,2,1,9,1,1,13,1,2,2,21,2,24,24,1,117575,4,213,126,87,335,117575,51,31,20
117627,"La Sierra University",6,8,2,1,9,1,1,12,1,2,2,11,2,19,19,2,117627,1,2789,1094,1695,336,117627,518,208,310
117627,"La Sierra University",6,8,2,1,9,1,1,12,1,2,2,11,2,19,19,2,117627,2,2036,818,1218,336,117627,518,208,310
117627,"La Sierra University",6,8,2,1,9,1,1,12,1,2,2,11,2,19,19,2,117627,4,753,276,477,336,117627,518,208,310
117636,"Loma Linda University",6,8,2,1,9,1,1,11,1,2,2,21,2,25,25,2,117636,1,5316,1813,3503,337,117636,1501,512,989
117636,"Loma Linda University",6,8,2,1,9,1,1,11,1,2,2,21,2,25,25,2,117636,2,1750,459,1291,337,117636,1501,512,989
117636,"Loma Linda University",6,8,2,1,9,1,1,11,1,2,2,21,2,25,25,2,117636,4,3566,1354,2212,337,117636,1501,512,989
117645,"Long Beach City College",6,8,4,2,4,1,2,40,1,2,2,11,4,4,7,5,117645,1,33098,14336,18762,338,117645,2668,1090,1578
117645,"Long Beach City College",6,8,4,2,4,1,2,40,1,2,2,11,4,4,7,5,117645,2,33098,14336,18762,338,117645,2668,1090,1578
117672,"Southern California University of Health Sciences",6,8,2,1,9,1,1,13,1,2,2,21,2,26,26,2,117672,1,2808,977,1831,339,117672,213,84,129
117672,"Southern California University of Health Sciences",6,8,2,1,9,1,1,13,1,2,2,21,2,26,26,2,117672,2,2163,612,1551,339,117672,213,84,129
117672,"Southern California University of Health Sciences",6,8,2,1,9,1,1,13,1,2,2,21,2,26,26,2,117672,4,645,365,280,339,117672,213,84,129
117690,"Los Angeles Harbor College",6,8,4,2,3,1,2,40,1,2,2,11,4,2,7,3,117690,1,12560,4985,7575,340,117690,909,368,541
117690,"Los Angeles Harbor College",6,8,4,2,3,1,2,40,1,2,2,11,4,2,7,3,117690,2,12560,4985,7575,340,117690,909,368,541
117706,"Los Angeles Pierce College",6,8,4,2,3,1,2,40,1,2,2,11,4,1,7,4,117706,1,27577,12036,15541,341,117706,1749,678,1071
117706,"Los Angeles Pierce College",6,8,4,2,3,1,2,40,1,2,2,11,4,1,7,4,117706,2,27577,12036,15541,341,117706,1749,678,1071
117715,"Los Angeles Southwest College",6,8,4,2,3,1,2,40,1,2,2,21,4,2,7,3,117715,1,9933,3039,6894,342,117715,534,136,398
117715,"Los Angeles Southwest College",6,8,4,2,3,1,2,40,1,2,2,21,4,2,7,3,117715,2,9933,3039,6894,342,117715,534,136,398
117724,"Los Angeles Trade Technical College",6,8,4,2,3,1,2,40,1,2,2,11,4,8,7,4,117724,1,21363,11011,10352,343,117724,1194,641,553
117724,"Los Angeles Trade Technical College",6,8,4,2,3,1,2,40,1,2,2,11,4,8,7,4,117724,2,21363,11011,10352,343,117724,1194,641,553
117733,"Los Angeles Valley College",6,8,4,2,4,1,2,40,1,2,2,11,4,1,7,4,117733,1,26594,11092,15502,344,117733,1444,549,895
117733,"Los Angeles Valley College",6,8,4,2,4,1,2,40,1,2,2,11,4,1,7,4,117733,2,26594,11092,15502,344,117733,1444,549,895
117751,"The Master's University and Seminary",6,8,2,1,9,1,1,12,1,2,2,21,2,19,22,2,117751,1,2636,1698,938,345,117751,366,223,143
117751,"The Master's University and Seminary",6,8,2,1,9,1,1,12,1,2,2,21,2,19,22,2,117751,2,1644,879,765,345,117751,366,223,143
117751,"The Master's University and Seminary",6,8,2,1,9,1,1,12,1,2,2,21,2,19,22,2,117751,4,992,819,173,345,117751,366,223,143
117788,"Los Angeles City College",6,8,4,2,4,1,2,40,1,2,2,11,4,2,7,4,117788,1,25897,10635,15262,346,117788,1603,696,907
117788,"Los Angeles City College",6,8,4,2,4,1,2,40,1,2,2,11,4,2,7,4,117788,2,25897,10635,15262,346,117788,1603,696,907
117803,"Los Angeles County College of Nursing and Allied Health",6,8,4,2,3,1,2,40,1,2,2,11,4,10,8,1,117803,1,282,73,209,347,117803,110,19,91
117803,"Los Angeles County College of Nursing and Allied Health",6,8,4,2,3,1,2,40,1,2,2,11,4,10,8,1,117803,2,282,73,209,347,117803,110,19,91
117867,"Los Angeles Mission College",6,8,4,2,3,1,2,40,1,2,2,11,4,1,7,4,117867,1,16005,6102,9903,348,117867,969,301,668
117867,"Los Angeles Mission College",6,8,4,2,3,1,2,40,1,2,2,11,4,1,7,4,117867,2,16005,6102,9903,348,117867,969,301,668
117894,"Los Medanos College",6,8,4,2,3,1,2,40,1,2,2,21,4,1,5,3,117894,1,13687,5951,7736,349,117894,1329,559,770
117894,"Los Medanos College",6,8,4,2,3,1,2,40,1,2,2,21,4,1,5,3,117894,2,13687,5951,7736,349,117894,1329,559,770
117946,"Loyola Marymount University",6,8,2,1,9,1,1,11,1,2,2,11,2,16,18,3,117946,1,10698,4504,6194,350,117946,2689,1066,1623
117946,"Loyola Marymount University",6,8,2,1,9,1,1,11,1,2,2,11,2,16,18,3,117946,2,6978,3127,3851,350,117946,2689,1066,1623
117946,"Loyola Marymount University",6,8,2,1,9,1,1,11,1,2,2,11,2,16,18,3,117946,4,3720,1377,2343,350,117946,2689,1066,1623
117955,"Lu Ross Academy",6,8,9,3,2,1,2,0,2,2,2,12,6,-2,-2,1,117955,1,505,111,394,351,117955,247,39,208
117955,"Lu Ross Academy",6,8,9,3,2,1,2,0,2,2,2,12,6,-2,-2,1,117955,2,505,111,394,351,117955,247,39,208
118134,"Lyle's College of Beauty",6,8,9,3,2,1,2,0,2,2,2,11,6,-2,-2,1,118134,1,131,3,128,352,118134,61,2,59
118134,"Lyle's College of Beauty",6,8,9,3,2,1,2,0,2,2,2,11,6,-2,-2,1,118134,2,131,3,128,352,118134,61,2,59
118143,"Lyle's College of  Beauty",6,8,9,3,2,1,2,0,2,2,2,11,6,-2,-2,1,118143,1,110,9,101,353,118143,35,3,32
118143,"Lyle's College of  Beauty",6,8,9,3,2,1,2,0,2,2,2,11,6,-2,-2,1,118143,2,110,9,101,353,118143,35,3,32
118161,"Lytles Redwood Empire Beauty College Inc",6,8,9,3,2,1,2,0,2,2,2,21,6,-2,-2,1,118161,1,212,7,205,354,118161,107,5,102
118161,"Lytles Redwood Empire Beauty College Inc",6,8,9,3,2,1,2,0,2,2,2,21,6,-2,-2,1,118161,2,212,7,205,354,118161,107,5,102
118198,"MTI College",6,8,6,2,4,1,2,40,1,2,2,21,4,7,10,1,118198,1,1240,268,972,355,118198,371,97,274
118198,"MTI College",6,8,6,2,4,1,2,40,1,2,2,21,4,7,10,1,118198,2,1240,268,972,355,118198,371,97,274
118347,"College of Marin",6,8,4,2,4,1,2,40,1,2,2,21,4,5,5,3,118347,1,7327,3089,4238,356,118347,386,150,236
118347,"College of Marin",6,8,4,2,4,1,2,40,1,2,2,21,4,5,5,3,118347,2,7327,3089,4238,356,118347,386,150,236
118541,"Marymount California University",6,8,2,1,7,1,1,20,1,2,2,21,2,21,9,1,118541,1,908,454,454,357,118541,281,139,142
118541,"Marymount California University",6,8,2,1,7,1,1,20,1,2,2,21,2,21,9,1,118541,2,767,391,376,357,118541,281,139,142
118541,"Marymount California University",6,8,2,1,7,1,1,20,1,2,2,21,2,21,9,1,118541,4,141,63,78,357,118541,281,139,142
118684,"Mendocino College",6,8,4,2,3,1,2,40,1,2,2,41,4,5,3,2,118684,1,6477,2498,3979,358,118684,317,100,217
118684,"Mendocino College",6,8,4,2,3,1,2,40,1,2,2,41,4,5,3,2,118684,2,6477,2498,3979,358,118684,317,100,217
118693,"Menlo College",6,8,2,1,5,1,2,30,1,2,2,21,2,29,22,1,118693,1,850,489,361,359,118693,165,89,76
118693,"Menlo College",6,8,2,1,5,1,2,30,1,2,2,21,2,29,22,1,118693,2,850,489,361,359,118693,165,89,76
118718,"Merced College",6,8,4,2,4,1,2,40,1,2,2,13,4,4,3,4,118718,1,15241,6176,9065,360,118718,1735,696,1039
118718,"Merced College",6,8,4,2,4,1,2,40,1,2,2,13,4,4,3,4,118718,2,15241,6176,9065,360,118718,1735,696,1039
118772,"Merritt College",6,8,4,2,4,1,2,40,1,2,2,11,4,8,7,3,118772,1,12264,4275,7989,361,118772,800,170,630
118772,"Merritt College",6,8,4,2,4,1,2,40,1,2,2,11,4,8,7,3,118772,2,12264,4275,7989,361,118772,800,170,630
118888,"Mills College",6,8,2,1,9,1,1,12,1,2,2,11,2,19,19,2,118888,1,1354,120,1234,362,118888,404,54,350
118888,"Mills College",6,8,2,1,9,1,1,12,1,2,2,11,2,19,19,2,118888,2,820,3,817,362,118888,404,54,350
118888,"Mills College",6,8,2,1,9,1,1,12,1,2,2,11,2,19,19,2,118888,4,534,117,417,362,118888,404,54,350
118912,"MiraCosta College",6,8,1,1,5,1,2,30,1,2,2,21,3,14,5,4,118912,1,19622,8152,11470,363,118912,2028,737,1291
118912,"MiraCosta College",6,8,1,1,5,1,2,30,1,2,2,21,3,14,5,4,118912,2,19622,8152,11470,363,118912,2028,737,1291
118930,"Mission College",6,8,4,2,4,1,2,40,1,2,2,12,4,2,5,3,118930,1,12435,5604,6831,364,118930,734,318,416
118930,"Mission College",6,8,4,2,4,1,2,40,1,2,2,12,4,2,5,3,118930,2,12435,5604,6831,364,118930,734,318,416
118958,"Modern Beauty Academy",6,8,9,3,2,1,2,0,2,2,2,12,6,-2,-2,1,118958,1,82,19,63,365,118958,25,8,17
118958,"Modern Beauty Academy",6,8,9,3,2,1,2,0,2,2,2,12,6,-2,-2,1,118958,2,82,19,63,365,118958,25,8,17
118976,"Modesto Junior College",6,8,1,1,5,1,2,30,1,2,2,12,3,14,3,4,118976,1,24881,9859,15022,366,118976,2150,712,1438
118976,"Modesto Junior College",6,8,1,1,5,1,2,30,1,2,2,12,3,14,3,4,118976,2,24881,9859,15022,366,118976,2150,712,1438
118994,"Moler Barber College",6,8,9,3,2,1,2,0,2,2,2,11,6,-2,-2,1,118994,1,417,252,165,367,118994,111,75,36
118994,"Moler Barber College",6,8,9,3,2,1,2,0,2,2,2,11,6,-2,-2,1,118994,2,417,252,165,367,118994,111,75,36
119058,"Middlebury Institute of International Studies at Monterey",6,8,2,1,7,1,1,20,1,2,2,22,2,18,18,1,119058,1,774,273,501,368,119058,356,118,238
119058,"Middlebury Institute of International Studies at Monterey",6,8,2,1,7,1,1,20,1,2,2,22,2,18,18,1,119058,2,6,3,3,368,119058,356,118,238
119058,"Middlebury Institute of International Studies at Monterey",6,8,2,1,7,1,1,20,1,2,2,22,2,18,18,1,119058,4,768,270,498,368,119058,356,118,238
119067,"Monterey Peninsula College",6,8,4,2,3,1,2,40,1,2,2,22,4,2,3,3,119067,1,12220,5739,6481,369,119067,764,372,392
119067,"Monterey Peninsula College",6,8,4,2,3,1,2,40,1,2,2,22,4,2,3,3,119067,2,12220,5739,6481,369,119067,764,372,392
119137,"Moorpark College",6,8,4,2,4,1,2,40,1,2,2,22,4,1,7,4,119137,1,20190,9380,10810,370,119137,2261,940,1321
119137,"Moorpark College",6,8,4,2,4,1,2,40,1,2,2,22,4,1,7,4,119137,2,20190,9380,10810,370,119137,2261,940,1321
119164,"Mt San Antonio College",6,8,4,2,3,1,2,40,1,2,2,21,4,4,4,5,119164,1,39020,18323,20697,371,119164,4048,1880,2168
119164,"Mt San Antonio College",6,8,4,2,3,1,2,40,1,2,2,21,4,4,4,5,119164,2,39020,18323,20697,371,119164,4048,1880,2168
119173,"Mount Saint Mary's University",6,8,2,1,9,1,1,13,1,2,2,11,2,18,20,2,119173,1,3485,352,3133,372,119173,917,96,821
119173,"Mount Saint Mary's University",6,8,2,1,9,1,1,13,1,2,2,11,2,18,20,2,119173,2,2610,175,2435,372,119173,917,96,821
119173,"Mount Saint Mary's University",6,8,2,1,9,1,1,13,1,2,2,11,2,18,20,2,119173,4,875,177,698,372,119173,917,96,821
119216,"Mt San Jacinto Community College District",6,8,4,2,3,1,2,40,1,2,2,22,4,4,5,4,119216,1,21317,8515,12802,373,119216,1716,619,1097
119216,"Mt San Jacinto Community College District",6,8,4,2,3,1,2,40,1,2,2,22,4,4,5,4,119216,2,21317,8515,12802,373,119216,1716,619,1097
119270,"Musicians Institute",6,8,3,1,5,1,2,30,1,2,2,11,3,30,30,2,119270,1,1468,1079,389,374,119270,410,298,112
119270,"Musicians Institute",6,8,3,1,5,1,2,30,1,2,2,11,3,30,30,2,119270,2,1468,1079,389,374,119270,410,298,112
119331,"Napa Valley College",6,8,4,2,3,1,2,40,1,2,2,13,4,4,7,3,119331,1,7568,3330,4238,375,119331,712,301,411
119331,"Napa Valley College",6,8,4,2,3,1,2,40,1,2,2,13,4,4,7,3,119331,2,7568,3330,4238,375,119331,712,301,411
119553,"National Holistic Institute",6,8,9,3,2,1,2,0,2,2,2,21,6,-2,-2,2,119553,1,1754,546,1208,376,119553,792,271,521
119553,"National Holistic Institute",6,8,9,3,2,1,2,0,2,2,2,21,6,-2,-2,2,119553,2,1754,546,1208,376,119553,792,271,521
119605,"National University",6,8,2,1,9,1,1,13,1,2,2,11,2,18,18,4,119605,1,28163,10772,17391,377,119605,5430,1931,3499
119605,"National University",6,8,2,1,9,1,1,13,1,2,2,11,2,18,18,4,119605,2,13330,5846,7484,377,119605,5430,1931,3499
119605,"National University",6,8,2,1,9,1,1,13,1,2,2,11,2,18,18,4,119605,4,14833,4926,9907,377,119605,5430,1931,3499
119678,"Naval Postgraduate School",6,0,1,1,9,2,1,12,1,2,2,22,1,18,18,2,119678,1,3942,3155,787,378,119678,2165,1788,377
119678,"Naval Postgraduate School",6,0,1,1,9,2,1,12,1,2,2,22,1,18,18,2,119678,4,3942,3155,787,378,119678,2165,1788,377
119775,"Newschool of Architecture and Design",6,8,3,1,7,1,1,20,1,2,2,11,2,30,30,1,119775,1,637,400,237,379,119775,163,115,48
119775,"Newschool of Architecture and Design",6,8,3,1,7,1,1,20,1,2,2,11,2,30,30,1,119775,2,471,295,176,379,119775,163,115,48
119775,"Newschool of Architecture and Design",6,8,3,1,7,1,1,20,1,2,2,11,2,30,30,1,119775,4,166,105,61,379,119775,163,115,48
119845,"Newberry School of Beauty",6,8,9,3,2,1,2,0,2,2,2,11,6,-2,-2,1,119845,1,190,38,152,380,119845,88,10,78
119845,"Newberry School of Beauty",6,8,9,3,2,1,2,0,2,2,2,11,6,-2,-2,1,119845,2,190,38,152,380,119845,88,10,78
119951,"North Adrian's College of Beauty Inc",6,8,9,3,2,1,2,0,2,2,2,12,6,-2,-2,1,119951,1,261,41,220,381,119951,81,8,73
119951,"North Adrian's College of Beauty Inc",6,8,9,3,2,1,2,0,2,2,2,12,6,-2,-2,1,119951,2,261,41,220,381,119951,81,8,73
120069,"North-West College-Pomona",6,8,9,3,2,1,2,0,2,2,2,21,6,-2,-2,1,120069,1,490,48,442,382,120069,159,20,139
120069,"North-West College-Pomona",6,8,9,3,2,1,2,0,2,2,2,21,6,-2,-2,1,120069,2,490,48,442,382,120069,159,20,139
120078,"North-West College-West Covina",6,8,6,2,4,1,2,40,1,2,2,21,4,10,-2,1,120078,1,1035,163,872,383,120078,356,60,296
120078,"North-West College-West Covina",6,8,6,2,4,1,2,40,1,2,2,21,4,10,-2,1,120078,2,1035,163,872,383,120078,356,60,296
120087,"North-West College-Van Nuys",6,8,9,3,2,1,2,0,2,2,2,11,6,-2,-2,1,120087,1,487,84,403,384,120087,147,10,137
120087,"North-West College-Van Nuys",6,8,9,3,2,1,2,0,2,2,2,11,6,-2,-2,1,120087,2,487,84,403,384,120087,147,10,137
120166,"Northwestern Polytechnic University",6,8,2,1,7,1,1,20,1,2,2,21,2,-2,-2,1,120166,1,83,51,32,385,120166,44,26,18
120166,"Northwestern Polytechnic University",6,8,2,1,7,1,1,20,1,2,2,21,2,-2,-2,1,120166,2,31,23,8,385,120166,44,26,18
120166,"Northwestern Polytechnic University",6,8,2,1,7,1,1,20,1,2,2,21,2,-2,-2,1,120166,4,52,28,24,385,120166,44,26,18
120184,"Notre Dame de Namur University",6,8,2,1,9,1,1,12,1,2,2,21,2,19,19,2,120184,1,1753,517,1236,386,120184,364,108,256
120184,"Notre Dame de Namur University",6,8,2,1,9,1,1,12,1,2,2,21,2,19,19,2,120184,2,963,325,638,386,120184,364,108,256
120184,"Notre Dame de Namur University",6,8,2,1,9,1,1,12,1,2,2,21,2,19,19,2,120184,4,790,192,598,386,120184,364,108,256
120254,"Occidental College",6,8,2,1,7,1,1,20,1,2,2,11,2,21,21,2,120254,1,2110,876,1234,387,120254,474,195,279
120254,"Occidental College",6,8,2,1,7,1,1,20,1,2,2,11,2,21,21,2,120254,2,2109,875,1234,387,120254,474,195,279
120254,"Occidental College",6,8,2,1,7,1,1,20,1,2,2,11,2,21,21,2,120254,4,1,1,0,387,120254,474,195,279
120290,"Ohlone College",6,8,4,2,3,1,2,40,1,2,2,21,4,8,4,3,120290,1,15843,8843,7000,388,120290,949,393,556
120290,"Ohlone College",6,8,4,2,3,1,2,40,1,2,2,21,4,8,4,3,120290,2,15843,8843,7000,388,120290,949,393,556
120342,"Orange Coast College",6,8,4,2,4,1,2,40,1,2,2,12,4,1,5,5,120342,1,27475,14026,13449,389,120342,2827,1376,1451
120342,"Orange Coast College",6,8,4,2,4,1,2,40,1,2,2,12,4,1,5,5,120342,2,27475,14026,13449,389,120342,2827,1376,1451
120403,"Otis College of Art and Design",6,8,2,1,7,1,1,20,1,2,2,11,2,30,30,2,120403,1,1288,423,865,390,120403,243,82,161
120403,"Otis College of Art and Design",6,8,2,1,7,1,1,20,1,2,2,11,2,30,30,2,120403,2,1209,403,806,390,120403,243,82,161
120403,"Otis College of Art and Design",6,8,2,1,7,1,1,20,1,2,2,11,2,30,30,2,120403,4,79,20,59,390,120403,243,82,161
120421,"Oxnard College",6,8,4,2,3,1,2,40,1,2,2,12,4,1,7,3,120421,1,10912,4804,6108,391,120421,1183,580,603
120421,"Oxnard College",6,8,4,2,3,1,2,40,1,2,2,12,4,1,7,3,120421,2,10912,4804,6108,391,120421,1183,580,603
120537,"Hope International University",6,8,2,1,7,1,1,20,1,2,2,21,2,19,22,2,120537,1,1620,666,954,392,120537,368,142,226
120537,"Hope International University",6,8,2,1,7,1,1,20,1,2,2,21,2,19,22,2,120537,2,1021,443,578,392,120537,368,142,226
120537,"Hope International University",6,8,2,1,7,1,1,20,1,2,2,21,2,19,22,2,120537,4,599,223,376,392,120537,368,142,226
120661,"Concorde Career College-San Diego",6,8,6,2,3,1,2,40,1,2,2,11,4,10,10,1,120661,1,1223,238,985,393,120661,411,73,338
120661,"Concorde Career College-San Diego",6,8,6,2,3,1,2,40,1,2,2,11,4,10,10,1,120661,2,1223,238,985,393,120661,411,73,338
120698,"Palo Alto University",6,8,2,1,9,1,1,13,1,2,2,41,2,26,26,2,120698,1,1261,269,992,394,120698,376,87,289
120698,"Palo Alto University",6,8,2,1,9,1,1,13,1,2,2,41,2,26,26,2,120698,2,134,51,83,394,120698,376,87,289
120698,"Palo Alto University",6,8,2,1,9,1,1,13,1,2,2,41,2,26,26,2,120698,4,1127,218,909,394,120698,376,87,289
120768,"Pacific Oaks College",6,8,2,1,7,1,1,20,1,2,2,12,2,32,32,2,120768,1,1651,182,1469,395,120768,385,42,343
120768,"Pacific Oaks College",6,8,2,1,7,1,1,20,1,2,2,12,2,32,32,2,120768,2,743,59,684,395,120768,385,42,343
120768,"Pacific Oaks College",6,8,2,1,7,1,1,20,1,2,2,12,2,32,32,2,120768,4,908,123,785,395,120768,385,42,343
120795,"Pacific School of Religion",6,8,2,1,9,2,1,14,1,2,2,12,1,24,24,1,120795,1,120,51,69,396,120795,21,11,10
120795,"Pacific School of Religion",6,8,2,1,9,2,1,14,1,2,2,12,1,24,24,1,120795,4,120,51,69,396,120795,21,11,10
120838,"Pacific States University",6,8,2,1,7,1,1,20,1,2,2,11,2,29,29,1,120838,1,58,29,29,397,120838,25,10,15
120838,"Pacific States University",6,8,2,1,7,1,1,20,1,2,2,11,2,29,29,1,120838,2,10,7,3,397,120838,25,10,15
120838,"Pacific States University",6,8,2,1,7,1,1,20,1,2,2,11,2,29,29,1,120838,4,48,22,26,397,120838,25,10,15
120865,"Pacific Union College",6,8,2,1,7,1,1,20,1,2,2,41,2,22,21,1,120865,1,1326,516,810,398,120865,305,108,197
120865,"Pacific Union College",6,8,2,1,7,1,1,20,1,2,2,41,2,22,21,1,120865,2,1299,506,793,398,120865,305,108,197
120865,"Pacific Union College",6,8,2,1,7,1,1,20,1,2,2,41,2,22,21,1,120865,4,27,10,17,398,120865,305,108,197
120883,"University of the Pacific",6,8,2,1,9,1,1,11,1,2,2,11,2,17,17,3,120883,1,7000,3068,3932,399,120883,1686,688,998
120883,"University of the Pacific",6,8,2,1,9,1,1,11,1,2,2,11,2,17,17,3,120883,2,3875,1860,2015,399,120883,1686,688,998
120883,"University of the Pacific",6,8,2,1,9,1,1,11,1,2,2,11,2,17,17,3,120883,4,3125,1208,1917,399,120883,1686,688,998
120953,"Palo Verde College",6,8,4,2,3,1,2,40,1,2,2,42,4,2,5,2,120953,1,6422,5498,924,400,120953,374,277,97
120953,"Palo Verde College",6,8,4,2,3,1,2,40,1,2,2,42,4,2,5,2,120953,2,6422,5498,924,400,120953,374,277,97
120971,"Palomar College",6,8,4,2,3,1,2,40,1,2,2,21,4,4,5,5,120971,1,34820,18153,16667,401,120971,2646,1343,1303
120971,"Palomar College",6,8,4,2,3,1,2,40,1,2,2,21,4,4,5,5,120971,2,34820,18153,16667,401,120971,2646,1343,1303
121044,"Pasadena City College",6,8,4,2,4,1,2,40,1,2,2,12,4,1,4,5,121044,1,36788,17279,19509,402,121044,3513,1483,2030
121044,"Pasadena City College",6,8,4,2,4,1,2,40,1,2,2,12,4,1,4,5,121044,2,36788,17279,19509,402,121044,3513,1483,2030
121150,"Pepperdine University",6,8,2,1,9,1,1,11,1,2,2,21,2,17,17,3,121150,1,9814,3805,6009,403,121150,2579,1021,1558
121150,"Pepperdine University",6,8,2,1,9,1,1,11,1,2,2,21,2,17,17,3,121150,2,3931,1629,2302,403,121150,2579,1021,1558
121150,"Pepperdine University",6,8,2,1,9,1,1,11,1,2,2,21,2,17,17,3,121150,4,5883,2176,3707,403,121150,2579,1021,1558
121257,"Pitzer College",6,8,2,1,5,1,2,30,1,2,2,21,2,21,21,2,121257,1,1089,479,610,404,121257,264,113,151
121257,"Pitzer College",6,8,2,1,5,1,2,30,1,2,2,21,2,21,21,2,121257,2,1089,479,610,404,121257,264,113,151
121275,"Platt College-San Diego",6,8,3,1,5,1,2,30,1,2,2,11,3,30,30,1,121275,1,284,193,91,405,121275,104,68,36
121275,"Platt College-San Diego",6,8,3,1,5,1,2,30,1,2,2,11,3,30,30,1,121275,2,284,193,91,405,121275,104,68,36
121309,"Point Loma Nazarene University",6,8,2,1,9,1,1,13,1,2,2,11,2,18,18,2,121309,1,5383,1757,3626,406,121309,1217,402,815
121309,"Point Loma Nazarene University",6,8,2,1,9,1,1,13,1,2,2,11,2,18,18,2,121309,2,3449,1214,2235,406,121309,1217,402,815
121309,"Point Loma Nazarene University",6,8,2,1,9,1,1,13,1,2,2,11,2,18,18,2,121309,4,1934,543,1391,406,121309,1217,402,815
121345,"Pomona College",6,8,2,1,5,1,2,30,1,2,2,21,2,21,21,2,121345,1,1680,810,870,407,121345,392,193,199
121345,"Pomona College",6,8,2,1,5,1,2,30,1,2,2,21,2,21,21,2,121345,2,1680,810,870,407,121345,392,193,199
121363,"Porterville College",6,8,4,2,3,1,2,40,1,2,2,23,4,7,7,2,121363,1,5571,2103,3468,408,121363,759,312,447
121363,"Porterville College",6,8,4,2,3,1,2,40,1,2,2,23,4,7,7,2,121363,2,5571,2103,3468,408,121363,759,312,447
121433,"Professional Institute of Beauty",6,8,9,3,2,1,2,0,2,2,2,21,6,-2,-2,1,121433,1,147,7,140,409,121433,43,0,43
121433,"Professional Institute of Beauty",6,8,9,3,2,1,2,0,2,2,2,21,6,-2,-2,1,121433,2,147,7,140,409,121433,43,0,43
121619,"Santa Ana College",6,8,1,1,5,1,2,30,1,2,2,11,3,14,5,5,121619,1,45859,27879,17980,410,121619,3325,1556,1769
121619,"Santa Ana College",6,8,1,1,5,1,2,30,1,2,2,11,3,14,5,5,121619,2,45859,27879,17980,410,121619,3325,1556,1769
121628,"Pardee RAND Graduate School",6,8,2,1,9,2,1,12,1,2,2,13,1,32,32,1,121628,1,109,57,52,411,121628,36,18,18
121628,"Pardee RAND Graduate School",6,8,2,1,9,2,1,12,1,2,2,13,1,32,32,1,121628,4,109,57,52,411,121628,36,18,18
121637,"Shasta School of Cosmetology",6,8,9,3,2,1,2,0,2,2,2,13,6,-2,-2,1,121637,1,128,8,120,412,121637,62,5,57
121637,"Shasta School of Cosmetology",6,8,9,3,2,1,2,0,2,2,2,13,6,-2,-2,1,121637,2,128,8,120,412,121637,62,5,57
121691,"University of Redlands",6,8,2,1,9,1,1,11,1,2,2,13,2,18,18,2,121691,1,5752,2397,3355,413,121691,1629,672,957
